"","language","article","date","views"
"22822","en","suicide_attack",2012-08-15,486
"22821","en","suicide_bomber",2012-08-15,92
"22820","en","taliban",2012-08-15,3028
"22825","en","tehrik-i-taliban_pakistan",2012-08-15,382
"2282","en","terror",2012-08-15,161
"2281","en","terrorism",2012-08-15,2446
"2286","en","weapons-grade",2012-08-15,73
"22913","en","abu_sayyaf",2012-08-16,419
"229","en","al-qaeda",2012-08-16,3845
"22923","en","al-qaeda_in_the_arabian_peninsula",2012-08-16,154
"22924","en","al-qaeda_in_the_islamic_maghreb",2012-08-16,100
"22927","en","al-shabaab",2012-08-16,274
"22911","en","biological_weapon",2012-08-16,83
"22918","en","car_bomb",2012-08-16,225
"22910","en","chemical_weapon",2012-08-16,346
"2295","en","conventional_weapon",2012-08-16,50
"2297","en","dirty_bomb",2012-08-16,437
"2294","en","eco-terrorism",2012-08-16,203
"2293","en","environmental_terrorism",2012-08-16,31
"22915","en","euskadi_ta_askatasuna",2012-08-16,49
"22914","en","farc",2012-08-16,167
"22916","en","hezbollah",2012-08-16,3624
"22912","en","improvised_explosive_device",2012-08-16,1409
"22929","en","islamist",2012-08-16,146
"22919","en","jihad",2012-08-16,1853
"2299","en","nuclear",2012-08-16,175
"2298","en","nuclear_enrichment",2012-08-16,1
"22917","en","palestine_liberation_front",2012-08-16,53
"22926","en","political_radicalism",2012-08-16,151
"22928","en","recruitment",2012-08-16,1780
"22922","en","suicide_attack",2012-08-16,402
"22921","en","suicide_bomber",2012-08-16,104
"22920","en","taliban",2012-08-16,3408
"22925","en","tehrik-i-taliban_pakistan",2012-08-16,839
"2292","en","terror",2012-08-16,136
"2291","en","terrorism",2012-08-16,2483
"2296","en","weapons-grade",2012-08-16,61
"23013","en","abu_sayyaf",2012-08-17,414
"230","en","al-qaeda",2012-08-17,3580
"23023","en","al-qaeda_in_the_arabian_peninsula",2012-08-17,137
"23024","en","al-qaeda_in_the_islamic_maghreb",2012-08-17,102
"23027","en","al-shabaab",2012-08-17,213
"23011","en","biological_weapon",2012-08-17,109
"23018","en","car_bomb",2012-08-17,193
"23010","en","chemical_weapon",2012-08-17,329
"2305","en","conventional_weapon",2012-08-17,42
"2307","en","dirty_bomb",2012-08-17,328
"2304","en","eco-terrorism",2012-08-17,215
"2303","en","environmental_terrorism",2012-08-17,21
"23015","en","euskadi_ta_askatasuna",2012-08-17,45
"23014","en","farc",2012-08-17,141
"23016","en","hezbollah",2012-08-17,3399
"23012","en","improvised_explosive_device",2012-08-17,1723
"23029","en","islamist",2012-08-17,113
"23019","en","jihad",2012-08-17,1855
"2309","en","nuclear",2012-08-17,170
"2308","en","nuclear_enrichment",2012-08-17,7
"23017","en","palestine_liberation_front",2012-08-17,49
"23026","en","political_radicalism",2012-08-17,121
"23028","en","recruitment",2012-08-17,1602
"23022","en","suicide_attack",2012-08-17,406
"23021","en","suicide_bomber",2012-08-17,81
"23020","en","taliban",2012-08-17,3770
"23025","en","tehrik-i-taliban_pakistan",2012-08-17,636
"2302","en","terror",2012-08-17,164
"2301","en","terrorism",2012-08-17,2271
"2306","en","weapons-grade",2012-08-17,86
"23117","en","abu_sayyaf",2012-08-18,329
"231","en","al-qaeda",2012-08-18,3202
"23127","en","al-qaeda_in_the_arabian_peninsula",2012-08-18,121
"23128","en","al-qaeda_in_the_islamic_maghreb",2012-08-18,68
"23133","en","al-shabaab",2012-08-18,247
"23115","en","biological_weapon",2012-08-18,80
"23122","en","car_bomb",2012-08-18,199
"23114","en","chemical_weapon",2012-08-18,288
"2319","en","conventional_weapon",2012-08-18,42
"23111","en","dirty_bomb",2012-08-18,278
"2317","en","eco-terrorism",2012-08-18,146
"2315","en","environmental_terrorism",2012-08-18,22
"23119","en","euskadi_ta_askatasuna",2012-08-18,35
"23118","en","farc",2012-08-18,213
"23120","en","hezbollah",2012-08-18,2923
"23116","en","improvised_explosive_device",2012-08-18,1793
"23137","en","islamist",2012-08-18,116
"23123","en","jihad",2012-08-18,1784
"23113","en","nuclear",2012-08-18,123
"23112","en","nuclear_enrichment",2012-08-18,2
"23121","en","palestine_liberation_front",2012-08-18,33
"23131","en","political_radicalism",2012-08-18,107
"23135","en","recruitment",2012-08-18,1240
"23126","en","suicide_attack",2012-08-18,347
"23125","en","suicide_bomber",2012-08-18,67
"23124","en","taliban",2012-08-18,2921
"23129","en","tehrik-i-taliban_pakistan",2012-08-18,375
"2313","en","terror",2012-08-18,126
"2311","en","terrorism",2012-08-18,1751
"23110","en","weapons-grade",2012-08-18,56
"23215","en","abu_sayyaf",2012-08-19,385
"232","en","al-qaeda",2012-08-19,3557
"23225","en","al-qaeda_in_the_arabian_peninsula",2012-08-19,150
"23226","en","al-qaeda_in_the_islamic_maghreb",2012-08-19,104
"23229","en","al-shabaab",2012-08-19,275
"23213","en","biological_weapon",2012-08-19,74
"23220","en","car_bomb",2012-08-19,251
"23212","en","chemical_weapon",2012-08-19,284
"2325","en","conventional_weapon",2012-08-19,28
"2328","en","dirty_bomb",2012-08-19,349
"2324","en","eco-terrorism",2012-08-19,212
"2323","en","environmental_terrorism",2012-08-19,18
"23217","en","euskadi_ta_askatasuna",2012-08-19,40
"23216","en","farc",2012-08-19,167
"23218","en","hezbollah",2012-08-19,2551
"23214","en","improvised_explosive_device",2012-08-19,2170
"23231","en","islamist",2012-08-19,145
"23221","en","jihad",2012-08-19,1906
"23211","en","nuclear",2012-08-19,402
"23210","en","nuclear_enrichment",2012-08-19,2
"23219","en","palestine_liberation_front",2012-08-19,52
"23228","en","political_radicalism",2012-08-19,132
"23230","en","recruitment",2012-08-19,1136
"23224","en","suicide_attack",2012-08-19,474
"23223","en","suicide_bomber",2012-08-19,112
"23222","en","taliban",2012-08-19,3014
"23227","en","tehrik-i-taliban_pakistan",2012-08-19,357
"2322","en","terror",2012-08-19,178
"2321","en","terrorism",2012-08-19,1966
"2326","en","weapons-grade",2012-08-19,78
"23313","en","abu_sayyaf",2012-08-20,431
"233","en","al-qaeda",2012-08-20,3908
"23323","en","al-qaeda_in_the_arabian_peninsula",2012-08-20,226
"23324","en","al-qaeda_in_the_islamic_maghreb",2012-08-20,89
"23327","en","al-shabaab",2012-08-20,265
"23311","en","biological_weapon",2012-08-20,115
"23318","en","car_bomb",2012-08-20,266
"23310","en","chemical_weapon",2012-08-20,752
"2335","en","conventional_weapon",2012-08-20,49
"2337","en","dirty_bomb",2012-08-20,343
"2334","en","eco-terrorism",2012-08-20,276
"2333","en","environmental_terrorism",2012-08-20,19
"23315","en","euskadi_ta_askatasuna",2012-08-20,52
"23314","en","farc",2012-08-20,176
"23316","en","hezbollah",2012-08-20,2610
"23312","en","improvised_explosive_device",2012-08-20,2942
"23329","en","islamist",2012-08-20,144
"23319","en","jihad",2012-08-20,1800
"2339","en","nuclear",2012-08-20,168
"2338","en","nuclear_enrichment",2012-08-20,6
"23317","en","palestine_liberation_front",2012-08-20,56
"23326","en","political_radicalism",2012-08-20,167
"23328","en","recruitment",2012-08-20,1897
"23322","en","suicide_attack",2012-08-20,461
"23321","en","suicide_bomber",2012-08-20,69
"23320","en","taliban",2012-08-20,3634
"23325","en","tehrik-i-taliban_pakistan",2012-08-20,398
"2332","en","terror",2012-08-20,169
"2331","en","terrorism",2012-08-20,2542
"2336","en","weapons-grade",2012-08-20,95
"23413","en","abu_sayyaf",2012-08-21,440
"234","en","al-qaeda",2012-08-21,3872
"23423","en","al-qaeda_in_the_arabian_peninsula",2012-08-21,195
"23424","en","al-qaeda_in_the_islamic_maghreb",2012-08-21,131
"23427","en","al-shabaab",2012-08-21,351
"23411","en","biological_weapon",2012-08-21,113
"23418","en","car_bomb",2012-08-21,233
"23410","en","chemical_weapon",2012-08-21,1701
"2345","en","conventional_weapon",2012-08-21,52
"2347","en","dirty_bomb",2012-08-21,372
"2344","en","eco-terrorism",2012-08-21,226
"2343","en","environmental_terrorism",2012-08-21,18
"23415","en","euskadi_ta_askatasuna",2012-08-21,60
"23414","en","farc",2012-08-21,166
"23416","en","hezbollah",2012-08-21,2820
"23412","en","improvised_explosive_device",2012-08-21,1938
"23429","en","islamist",2012-08-21,145
"23419","en","jihad",2012-08-21,1873
"2349","en","nuclear",2012-08-21,165
"2348","en","nuclear_enrichment",2012-08-21,5
"23417","en","palestine_liberation_front",2012-08-21,54
"23426","en","political_radicalism",2012-08-21,145
"23428","en","recruitment",2012-08-21,2140
"23422","en","suicide_attack",2012-08-21,473
"23421","en","suicide_bomber",2012-08-21,70
"23420","en","taliban",2012-08-21,3327
"23425","en","tehrik-i-taliban_pakistan",2012-08-21,349
"2342","en","terror",2012-08-21,173
"2341","en","terrorism",2012-08-21,2564
"2346","en","weapons-grade",2012-08-21,87
"23513","en","abu_sayyaf",2012-08-22,347
"235","en","al-qaeda",2012-08-22,3876
"23523","en","al-qaeda_in_the_arabian_peninsula",2012-08-22,161
"23524","en","al-qaeda_in_the_islamic_maghreb",2012-08-22,171
"23527","en","al-shabaab",2012-08-22,335
"23511","en","biological_weapon",2012-08-22,103
"23518","en","car_bomb",2012-08-22,209
"23510","en","chemical_weapon",2012-08-22,886
"2355","en","conventional_weapon",2012-08-22,71
"2357","en","dirty_bomb",2012-08-22,371
"2354","en","eco-terrorism",2012-08-22,253
"2353","en","environmental_terrorism",2012-08-22,25
"23515","en","euskadi_ta_askatasuna",2012-08-22,45
"23514","en","farc",2012-08-22,154
"23516","en","hezbollah",2012-08-22,2972
"23512","en","improvised_explosive_device",2012-08-22,1624
"23529","en","islamist",2012-08-22,116
"23519","en","jihad",2012-08-22,1817
"2359","en","nuclear",2012-08-22,199
"2358","en","nuclear_enrichment",2012-08-22,4
"23517","en","palestine_liberation_front",2012-08-22,49
"23526","en","political_radicalism",2012-08-22,149
"23528","en","recruitment",2012-08-22,2205
"23522","en","suicide_attack",2012-08-22,414
"23521","en","suicide_bomber",2012-08-22,71
"23520","en","taliban",2012-08-22,3114
"23525","en","tehrik-i-taliban_pakistan",2012-08-22,328
"2352","en","terror",2012-08-22,146
"2351","en","terrorism",2012-08-22,2605
"2356","en","weapons-grade",2012-08-22,100
"23613","en","abu_sayyaf",2012-08-23,372
"236","en","al-qaeda",2012-08-23,3874
"23623","en","al-qaeda_in_the_arabian_peninsula",2012-08-23,162
"23624","en","al-qaeda_in_the_islamic_maghreb",2012-08-23,129
"23627","en","al-shabaab",2012-08-23,288
"23611","en","biological_weapon",2012-08-23,76
"23618","en","car_bomb",2012-08-23,233
"23610","en","chemical_weapon",2012-08-23,794
"2365","en","conventional_weapon",2012-08-23,47
"2367","en","dirty_bomb",2012-08-23,332
"2364","en","eco-terrorism",2012-08-23,249
"2363","en","environmental_terrorism",2012-08-23,28
"23615","en","euskadi_ta_askatasuna",2012-08-23,40
"23614","en","farc",2012-08-23,134
"23616","en","hezbollah",2012-08-23,2845
"23612","en","improvised_explosive_device",2012-08-23,1631
"23629","en","islamist",2012-08-23,134
"23619","en","jihad",2012-08-23,1829
"2369","en","nuclear",2012-08-23,188
"2368","en","nuclear_enrichment",2012-08-23,9
"23617","en","palestine_liberation_front",2012-08-23,44
"23626","en","political_radicalism",2012-08-23,174
"23628","en","recruitment",2012-08-23,2124
"23622","en","suicide_attack",2012-08-23,398
"23621","en","suicide_bomber",2012-08-23,69
"23620","en","taliban",2012-08-23,3075
"23625","en","tehrik-i-taliban_pakistan",2012-08-23,313
"2362","en","terror",2012-08-23,171
"2361","en","terrorism",2012-08-23,2464
"2366","en","weapons-grade",2012-08-23,75
"23713","en","abu_sayyaf",2012-08-24,419
"237","en","al-qaeda",2012-08-24,3814
"23723","en","al-qaeda_in_the_arabian_peninsula",2012-08-24,171
"23724","en","al-qaeda_in_the_islamic_maghreb",2012-08-24,101
"23727","en","al-shabaab",2012-08-24,285
"23711","en","biological_weapon",2012-08-24,104
"23718","en","car_bomb",2012-08-24,476
"23710","en","chemical_weapon",2012-08-24,488
"2375","en","conventional_weapon",2012-08-24,39
"2377","en","dirty_bomb",2012-08-24,341
"2374","en","eco-terrorism",2012-08-24,265
"2373","en","environmental_terrorism",2012-08-24,24
"23715","en","euskadi_ta_askatasuna",2012-08-24,45
"23714","en","farc",2012-08-24,149
"23716","en","hezbollah",2012-08-24,2419
"23712","en","improvised_explosive_device",2012-08-24,1510
"23729","en","islamist",2012-08-24,159
"23719","en","jihad",2012-08-24,1831
"2379","en","nuclear",2012-08-24,188
"2378","en","nuclear_enrichment",2012-08-24,8
"23717","en","palestine_liberation_front",2012-08-24,57
"23726","en","political_radicalism",2012-08-24,140
"23728","en","recruitment",2012-08-24,1772
"23722","en","suicide_attack",2012-08-24,440
"23721","en","suicide_bomber",2012-08-24,104
"23720","en","taliban",2012-08-24,2952
"23725","en","tehrik-i-taliban_pakistan",2012-08-24,397
"2372","en","terror",2012-08-24,173
"2371","en","terrorism",2012-08-24,3040
"2376","en","weapons-grade",2012-08-24,96
"23813","en","abu_sayyaf",2012-08-25,290
"238","en","al-qaeda",2012-08-25,4274
"23823","en","al-qaeda_in_the_arabian_peninsula",2012-08-25,118
"23824","en","al-qaeda_in_the_islamic_maghreb",2012-08-25,79
"23827","en","al-shabaab",2012-08-25,202
"23811","en","biological_weapon",2012-08-25,105
"23818","en","car_bomb",2012-08-25,351
"23810","en","chemical_weapon",2012-08-25,406
"2385","en","conventional_weapon",2012-08-25,31
"2387","en","dirty_bomb",2012-08-25,292
"2384","en","eco-terrorism",2012-08-25,222
"2383","en","environmental_terrorism",2012-08-25,29
"23815","en","euskadi_ta_askatasuna",2012-08-25,41
"23814","en","farc",2012-08-25,125
"23816","en","hezbollah",2012-08-25,2749
"23812","en","improvised_explosive_device",2012-08-25,1229
"23829","en","islamist",2012-08-25,146
"23819","en","jihad",2012-08-25,1499
"2389","en","nuclear",2012-08-25,106
"2388","en","nuclear_enrichment",2012-08-25,8
"23817","en","palestine_liberation_front",2012-08-25,38
"23826","en","political_radicalism",2012-08-25,134
"23828","en","recruitment",2012-08-25,1375
"23822","en","suicide_attack",2012-08-25,377
"23821","en","suicide_bomber",2012-08-25,70
"23820","en","taliban",2012-08-25,3293
"23825","en","tehrik-i-taliban_pakistan",2012-08-25,657
"2382","en","terror",2012-08-25,157
"2381","en","terrorism",2012-08-25,2331
"2386","en","weapons-grade",2012-08-25,71
"23913","en","abu_sayyaf",2012-08-26,364
"239","en","al-qaeda",2012-08-26,3791
"23923","en","al-qaeda_in_the_arabian_peninsula",2012-08-26,133
"23924","en","al-qaeda_in_the_islamic_maghreb",2012-08-26,92
"23927","en","al-shabaab",2012-08-26,248
"23911","en","biological_weapon",2012-08-26,104
"23918","en","car_bomb",2012-08-26,296
"23910","en","chemical_weapon",2012-08-26,370
"2395","en","conventional_weapon",2012-08-26,41
"2397","en","dirty_bomb",2012-08-26,437
"2394","en","eco-terrorism",2012-08-26,248
"2393","en","environmental_terrorism",2012-08-26,29
"23915","en","euskadi_ta_askatasuna",2012-08-26,45
"23914","en","farc",2012-08-26,107
"23916","en","hezbollah",2012-08-26,1991
"23912","en","improvised_explosive_device",2012-08-26,1182
"23929","en","islamist",2012-08-26,128
"23919","en","jihad",2012-08-26,1703
"2399","en","nuclear",2012-08-26,109
"2398","en","nuclear_enrichment",2012-08-26,9
"23917","en","palestine_liberation_front",2012-08-26,60
"23926","en","political_radicalism",2012-08-26,112
"23928","en","recruitment",2012-08-26,1218
"23922","en","suicide_attack",2012-08-26,440
"23921","en","suicide_bomber",2012-08-26,59
"23920","en","taliban",2012-08-26,3182
"23925","en","tehrik-i-taliban_pakistan",2012-08-26,496
"2392","en","terror",2012-08-26,181
"2391","en","terrorism",2012-08-26,2406
"2396","en","weapons-grade",2012-08-26,73
"24013","en","abu_sayyaf",2012-08-27,457
"240","en","al-qaeda",2012-08-27,4317
"24023","en","al-qaeda_in_the_arabian_peninsula",2012-08-27,155
"24024","en","al-qaeda_in_the_islamic_maghreb",2012-08-27,117
"24027","en","al-shabaab",2012-08-27,307
"24011","en","biological_weapon",2012-08-27,123
"24018","en","car_bomb",2012-08-27,247
"24010","en","chemical_weapon",2012-08-27,403
"2405","en","conventional_weapon",2012-08-27,48
"2407","en","dirty_bomb",2012-08-27,396
"2404","en","eco-terrorism",2012-08-27,197
"2403","en","environmental_terrorism",2012-08-27,20
"24015","en","euskadi_ta_askatasuna",2012-08-27,75
"24014","en","farc",2012-08-27,245
"24016","en","hezbollah",2012-08-27,2243
"24012","en","improvised_explosive_device",2012-08-27,2231
"24029","en","islamist",2012-08-27,140
"24019","en","jihad",2012-08-27,1980
"2409","en","nuclear",2012-08-27,150
"2408","en","nuclear_enrichment",2012-08-27,6
"24017","en","palestine_liberation_front",2012-08-27,42
"24026","en","political_radicalism",2012-08-27,160
"24028","en","recruitment",2012-08-27,2121
"24022","en","suicide_attack",2012-08-27,451
"24021","en","suicide_bomber",2012-08-27,67
"24020","en","taliban",2012-08-27,9985
"24025","en","tehrik-i-taliban_pakistan",2012-08-27,493
"2402","en","terror",2012-08-27,208
"2401","en","terrorism",2012-08-27,2729
"2406","en","weapons-grade",2012-08-27,79
"24117","en","abu_sayyaf",2012-08-28,421
"241","en","al-qaeda",2012-08-28,4261
"24127","en","al-qaeda_in_the_arabian_peninsula",2012-08-28,177
"24128","en","al-qaeda_in_the_islamic_maghreb",2012-08-28,171
"24133","en","al-shabaab",2012-08-28,259
"24115","en","biological_weapon",2012-08-28,103
"24122","en","car_bomb",2012-08-28,286
"24114","en","chemical_weapon",2012-08-28,462
"2419","en","conventional_weapon",2012-08-28,59
"24111","en","dirty_bomb",2012-08-28,391
"2417","en","eco-terrorism",2012-08-28,244
"2415","en","environmental_terrorism",2012-08-28,27
"24119","en","euskadi_ta_askatasuna",2012-08-28,47
"24118","en","farc",2012-08-28,785
"24120","en","hezbollah",2012-08-28,2079
"24116","en","improvised_explosive_device",2012-08-28,1922
"24137","en","islamist",2012-08-28,126
"24123","en","jihad",2012-08-28,1951
"24113","en","nuclear",2012-08-28,157
"24112","en","nuclear_enrichment",2012-08-28,6
"24121","en","palestine_liberation_front",2012-08-28,74
"24131","en","political_radicalism",2012-08-28,190
"24135","en","recruitment",2012-08-28,2179
"24126","en","suicide_attack",2012-08-28,422
"24125","en","suicide_bomber",2012-08-28,74
"24124","en","taliban",2012-08-28,6308
"24129","en","tehrik-i-taliban_pakistan",2012-08-28,367
"2413","en","terror",2012-08-28,147
"2411","en","terrorism",2012-08-28,2896
