"","language","article","date","views"
"24320","en","abu_sayyaf",2012-08-30,382
"2435","en","afghanistan",2012-08-30,8515
"2438","en","agro",2012-08-30,61
"243","en","al-qaeda",2012-08-30,4911
"24334","en","al-qaeda_in_the_arabian_peninsula",2012-08-30,222
"24335","en","al-qaeda_in_the_islamic_maghreb",2012-08-30,101
"24343","en","al-shabaab",2012-08-30,601
"24318","en","ammonium_nitrate",2012-08-30,1233
"2433","en","attack",2012-08-30,198
"24317","en","biological_weapon",2012-08-30,101
"24329","en","car_bomb",2012-08-30,250
"24316","en","chemical_weapon",2012-08-30,437
"24311","en","conventional_weapon",2012-08-30,45
"24313","en","dirty_bomb",2012-08-30,463
"24310","en","eco-terrorism",2012-08-30,203
"2439","en","environmental_terrorism",2012-08-30,17
"24324","en","euskadi_ta_askatasuna",2012-08-30,43
"24339","en","extremism",2012-08-30,288
"24322","en","farc",2012-08-30,277
"24346","en","fundamentalism",2012-08-30,837
"24321","en","hamas",2012-08-30,1615
"24325","en","hezbollah",2012-08-30,1981
"24319","en","improvised_explosive_device",2012-08-30,1550
"2436","en","iran",2012-08-30,10269
"2434","en","iraq",2012-08-30,4915
"24323","en","irish_republican_army",2012-08-30,2409
"24347","en","islamist",2012-08-30,198
"24330","en","jihad",2012-08-30,1936
"24344","en","nationalism",2012-08-30,2642
"24341","en","nigeria",2012-08-30,7841
"24315","en","nuclear",2012-08-30,168
"24314","en","nuclear_enrichment",2012-08-30,17
"2437","en","pakistan",2012-08-30,10416
"24328","en","palestine_liberation_front",2012-08-30,45
"24338","en","pirates",2012-08-30,386
"24327","en","plo",2012-08-30,179
"24342","en","political_radicalism",2012-08-30,184
"24345","en","recruitment",2012-08-30,2045
"24340","en","somalia",2012-08-30,5590
"24333","en","suicide_attack",2012-08-30,502
"24332","en","suicide_bomber",2012-08-30,64
"24331","en","taliban",2012-08-30,4248
"24326","en","tamil_tigers",2012-08-30,103
"24336","en","tehrik-i-taliban_pakistan",2012-08-30,327
"2432","en","terror",2012-08-30,166
"2431","en","terrorism",2012-08-30,2892
"24312","en","weapons-grade",2012-08-30,157
"24337","en","yemen",2012-08-30,3597
"24420","en","abu_sayyaf",2012-08-31,411
"2445","en","afghanistan",2012-08-31,9326
"2448","en","agro",2012-08-31,74
"244","en","al-qaeda",2012-08-31,3982
"24434","en","al-qaeda_in_the_arabian_peninsula",2012-08-31,182
"24435","en","al-qaeda_in_the_islamic_maghreb",2012-08-31,142
"24443","en","al-shabaab",2012-08-31,355
"24418","en","ammonium_nitrate",2012-08-31,1026
"2443","en","attack",2012-08-31,137
"24417","en","biological_weapon",2012-08-31,83
"24429","en","car_bomb",2012-08-31,191
"24416","en","chemical_weapon",2012-08-31,373
"24411","en","conventional_weapon",2012-08-31,52
"24413","en","dirty_bomb",2012-08-31,295
"24410","en","eco-terrorism",2012-08-31,858
"2449","en","environmental_terrorism",2012-08-31,36
"24424","en","euskadi_ta_askatasuna",2012-08-31,41
"24439","en","extremism",2012-08-31,302
"24422","en","farc",2012-08-31,251
"24446","en","fundamentalism",2012-08-31,699
"24421","en","hamas",2012-08-31,1364
"24425","en","hezbollah",2012-08-31,1709
"24419","en","improvised_explosive_device",2012-08-31,1348
"2446","en","iran",2012-08-31,9106
"2444","en","iraq",2012-08-31,4570
"24423","en","irish_republican_army",2012-08-31,2176
"24447","en","islamist",2012-08-31,132
"24430","en","jihad",2012-08-31,1830
"24444","en","nationalism",2012-08-31,2121
"24441","en","nigeria",2012-08-31,6923
"24415","en","nuclear",2012-08-31,162
"24414","en","nuclear_enrichment",2012-08-31,12
"2447","en","pakistan",2012-08-31,10949
"24428","en","palestine_liberation_front",2012-08-31,55
"24438","en","pirates",2012-08-31,325
"24427","en","plo",2012-08-31,162
"24442","en","political_radicalism",2012-08-31,160
"24445","en","recruitment",2012-08-31,1835
"24440","en","somalia",2012-08-31,4924
"24433","en","suicide_attack",2012-08-31,413
"24432","en","suicide_bomber",2012-08-31,66
"24431","en","taliban",2012-08-31,3745
"24426","en","tamil_tigers",2012-08-31,74
"24436","en","tehrik-i-taliban_pakistan",2012-08-31,373
"2442","en","terror",2012-08-31,148
"2441","en","terrorism",2012-08-31,2569
"24412","en","weapons-grade",2012-08-31,129
"24437","en","yemen",2012-08-31,3293
"24520","en","abu_sayyaf",2012-09-01,458
"2455","en","afghanistan",2012-09-01,6943
"2458","en","agro",2012-09-01,47
"245","en","al-qaeda",2012-09-01,3362
"24534","en","al-qaeda_in_the_arabian_peninsula",2012-09-01,120
"24535","en","al-qaeda_in_the_islamic_maghreb",2012-09-01,98
"24543","en","al-shabaab",2012-09-01,300
"24518","en","ammonium_nitrate",2012-09-01,691
"2453","en","attack",2012-09-01,132
"24517","en","biological_weapon",2012-09-01,82
"24529","en","car_bomb",2012-09-01,192
"24516","en","chemical_weapon",2012-09-01,331
"24511","en","conventional_weapon",2012-09-01,45
"24513","en","dirty_bomb",2012-09-01,297
"24510","en","eco-terrorism",2012-09-01,471
"2459","en","environmental_terrorism",2012-09-01,14
"24524","en","euskadi_ta_askatasuna",2012-09-01,55
"24539","en","extremism",2012-09-01,256
"24522","en","farc",2012-09-01,154
"24546","en","fundamentalism",2012-09-01,661
"24521","en","hamas",2012-09-01,1149
"24525","en","hezbollah",2012-09-01,1369
"24519","en","improvised_explosive_device",2012-09-01,1316
"2456","en","iran",2012-09-01,7819
"2454","en","iraq",2012-09-01,3948
"24523","en","irish_republican_army",2012-09-01,2066
"24547","en","islamist",2012-09-01,132
"24530","en","jihad",2012-09-01,1537
"24544","en","nationalism",2012-09-01,1630
"24541","en","nigeria",2012-09-01,5505
"24515","en","nuclear",2012-09-01,132
"24514","en","nuclear_enrichment",2012-09-01,15
"2457","en","pakistan",2012-09-01,9533
"24528","en","palestine_liberation_front",2012-09-01,34
"24538","en","pirates",2012-09-01,367
"24527","en","plo",2012-09-01,163
"24542","en","political_radicalism",2012-09-01,136
"24545","en","recruitment",2012-09-01,1475
"24540","en","somalia",2012-09-01,4733
"24533","en","suicide_attack",2012-09-01,644
"24532","en","suicide_bomber",2012-09-01,70
"24531","en","taliban",2012-09-01,3332
"24526","en","tamil_tigers",2012-09-01,72
"24536","en","tehrik-i-taliban_pakistan",2012-09-01,479
"2452","en","terror",2012-09-01,116
"2451","en","terrorism",2012-09-01,2215
"24512","en","weapons-grade",2012-09-01,81
"24537","en","yemen",2012-09-01,3366
"24620","en","abu_sayyaf",2012-09-02,396
"2465","en","afghanistan",2012-09-02,7363
"2468","en","agro",2012-09-02,51
"246","en","al-qaeda",2012-09-02,3943
"24634","en","al-qaeda_in_the_arabian_peninsula",2012-09-02,222
"24635","en","al-qaeda_in_the_islamic_maghreb",2012-09-02,143
"24643","en","al-shabaab",2012-09-02,267
"24618","en","ammonium_nitrate",2012-09-02,857
"2463","en","attack",2012-09-02,141
"24617","en","biological_weapon",2012-09-02,86
"24629","en","car_bomb",2012-09-02,236
"24616","en","chemical_weapon",2012-09-02,323
"24611","en","conventional_weapon",2012-09-02,52
"24613","en","dirty_bomb",2012-09-02,408
"24610","en","eco-terrorism",2012-09-02,261
"2469","en","environmental_terrorism",2012-09-02,26
"24624","en","euskadi_ta_askatasuna",2012-09-02,50
"24639","en","extremism",2012-09-02,259
"24622","en","farc",2012-09-02,194
"24646","en","fundamentalism",2012-09-02,671
"24621","en","hamas",2012-09-02,1232
"24625","en","hezbollah",2012-09-02,1561
"24619","en","improvised_explosive_device",2012-09-02,1123
"2466","en","iran",2012-09-02,8546
"2464","en","iraq",2012-09-02,4417
"24623","en","irish_republican_army",2012-09-02,2377
"24647","en","islamist",2012-09-02,170
"24630","en","jihad",2012-09-02,1720
"24644","en","nationalism",2012-09-02,1924
"24641","en","nigeria",2012-09-02,6066
"24615","en","nuclear",2012-09-02,130
"24614","en","nuclear_enrichment",2012-09-02,6
"2467","en","pakistan",2012-09-02,12139
"24628","en","palestine_liberation_front",2012-09-02,36
"24638","en","pirates",2012-09-02,335
"24627","en","plo",2012-09-02,147
"24642","en","political_radicalism",2012-09-02,154
"24645","en","recruitment",2012-09-02,1503
"24640","en","somalia",2012-09-02,5013
"24633","en","suicide_attack",2012-09-02,595
"24632","en","suicide_bomber",2012-09-02,83
"24631","en","taliban",2012-09-02,3268
"24626","en","tamil_tigers",2012-09-02,80
"24636","en","tehrik-i-taliban_pakistan",2012-09-02,338
"2462","en","terror",2012-09-02,144
"2461","en","terrorism",2012-09-02,2268
"24612","en","weapons-grade",2012-09-02,78
"24637","en","yemen",2012-09-02,3445
"24720","en","abu_sayyaf",2012-09-03,424
"2475","en","afghanistan",2012-09-03,7899
"2478","en","agro",2012-09-03,67
"247","en","al-qaeda",2012-09-03,6624
"24734","en","al-qaeda_in_the_arabian_peninsula",2012-09-03,236
"24735","en","al-qaeda_in_the_islamic_maghreb",2012-09-03,412
"24743","en","al-shabaab",2012-09-03,317
"24718","en","ammonium_nitrate",2012-09-03,1111
"2473","en","attack",2012-09-03,141
"24717","en","biological_weapon",2012-09-03,106
"24729","en","car_bomb",2012-09-03,288
"24716","en","chemical_weapon",2012-09-03,431
"24711","en","conventional_weapon",2012-09-03,41
"24713","en","dirty_bomb",2012-09-03,373
"24710","en","eco-terrorism",2012-09-03,236
"2479","en","environmental_terrorism",2012-09-03,23
"24724","en","euskadi_ta_askatasuna",2012-09-03,40
"24739","en","extremism",2012-09-03,303
"24722","en","farc",2012-09-03,219
"24746","en","fundamentalism",2012-09-03,783
"24721","en","hamas",2012-09-03,1460
"24725","en","hezbollah",2012-09-03,1868
"24719","en","improvised_explosive_device",2012-09-03,1574
"2476","en","iran",2012-09-03,9092
"2474","en","iraq",2012-09-03,5056
"24723","en","irish_republican_army",2012-09-03,3589
"24747","en","islamist",2012-09-03,184
"24730","en","jihad",2012-09-03,1930
"24744","en","nationalism",2012-09-03,2443
"24741","en","nigeria",2012-09-03,7047
"24715","en","nuclear",2012-09-03,184
"24714","en","nuclear_enrichment",2012-09-03,8
"2477","en","pakistan",2012-09-03,13124
"24728","en","palestine_liberation_front",2012-09-03,49
"24738","en","pirates",2012-09-03,372
"24727","en","plo",2012-09-03,167
"24742","en","political_radicalism",2012-09-03,174
"24745","en","recruitment",2012-09-03,2219
"24740","en","somalia",2012-09-03,5056
"24733","en","suicide_attack",2012-09-03,578
"24732","en","suicide_bomber",2012-09-03,85
"24731","en","taliban",2012-09-03,5629
"24726","en","tamil_tigers",2012-09-03,94
"24736","en","tehrik-i-taliban_pakistan",2012-09-03,280
"2472","en","terror",2012-09-03,162
"2471","en","terrorism",2012-09-03,2819
"24712","en","weapons-grade",2012-09-03,80
"24737","en","yemen",2012-09-03,3921
"24820","en","abu_sayyaf",2012-09-04,450
"2485","en","afghanistan",2012-09-04,8724
"2488","en","agro",2012-09-04,50
"248","en","al-qaeda",2012-09-04,6104
"24834","en","al-qaeda_in_the_arabian_peninsula",2012-09-04,229
"24835","en","al-qaeda_in_the_islamic_maghreb",2012-09-04,321
"24843","en","al-shabaab",2012-09-04,281
"24818","en","ammonium_nitrate",2012-09-04,1339
"2483","en","attack",2012-09-04,141
"24817","en","biological_weapon",2012-09-04,101
"24829","en","car_bomb",2012-09-04,335
"24816","en","chemical_weapon",2012-09-04,495
"24811","en","conventional_weapon",2012-09-04,49
"24813","en","dirty_bomb",2012-09-04,343
"24810","en","eco-terrorism",2012-09-04,279
"2489","en","environmental_terrorism",2012-09-04,14
"24824","en","euskadi_ta_askatasuna",2012-09-04,40
"24839","en","extremism",2012-09-04,299
"24822","en","farc",2012-09-04,524
"24846","en","fundamentalism",2012-09-04,851
"24821","en","hamas",2012-09-04,1641
"24825","en","hezbollah",2012-09-04,3200
"24819","en","improvised_explosive_device",2012-09-04,1544
"2486","en","iran",2012-09-04,17846
"2484","en","iraq",2012-09-04,4969
"24823","en","irish_republican_army",2012-09-04,3567
"24847","en","islamist",2012-09-04,215
"24830","en","jihad",2012-09-04,2007
"24844","en","nationalism",2012-09-04,2819
"24841","en","nigeria",2012-09-04,8012
"24815","en","nuclear",2012-09-04,188
"24814","en","nuclear_enrichment",2012-09-04,9
"2487","en","pakistan",2012-09-04,12103
"24828","en","palestine_liberation_front",2012-09-04,40
"24838","en","pirates",2012-09-04,458
"24827","en","plo",2012-09-04,173
"24842","en","political_radicalism",2012-09-04,241
"24845","en","recruitment",2012-09-04,2350
"24840","en","somalia",2012-09-04,5604
"24833","en","suicide_attack",2012-09-04,645
"24832","en","suicide_bomber",2012-09-04,95
"24831","en","taliban",2012-09-04,4274
"24826","en","tamil_tigers",2012-09-04,103
"24836","en","tehrik-i-taliban_pakistan",2012-09-04,365
"2482","en","terror",2012-09-04,178
"2481","en","terrorism",2012-09-04,3331
"24812","en","weapons-grade",2012-09-04,92
"24837","en","yemen",2012-09-04,4051
"24920","en","abu_sayyaf",2012-09-05,439
"2495","en","afghanistan",2012-09-05,8325
"2498","en","agro",2012-09-05,51
"249","en","al-qaeda",2012-09-05,4671
"24934","en","al-qaeda_in_the_arabian_peninsula",2012-09-05,236
"24935","en","al-qaeda_in_the_islamic_maghreb",2012-09-05,252
"24943","en","al-shabaab",2012-09-05,274
"24918","en","ammonium_nitrate",2012-09-05,1381
"2493","en","attack",2012-09-05,105
"24917","en","biological_weapon",2012-09-05,135
"24929","en","car_bomb",2012-09-05,244
"24916","en","chemical_weapon",2012-09-05,381
"24911","en","conventional_weapon",2012-09-05,59
"24913","en","dirty_bomb",2012-09-05,343
"24910","en","eco-terrorism",2012-09-05,267
"2499","en","environmental_terrorism",2012-09-05,15
"24924","en","euskadi_ta_askatasuna",2012-09-05,65
"24939","en","extremism",2012-09-05,316
"24922","en","farc",2012-09-05,494
"24946","en","fundamentalism",2012-09-05,856
"24921","en","hamas",2012-09-05,1542
"24925","en","hezbollah",2012-09-05,2281
"24919","en","improvised_explosive_device",2012-09-05,1443
"2496","en","iran",2012-09-05,9125
"2494","en","iraq",2012-09-05,5210
"24923","en","irish_republican_army",2012-09-05,3194
"24947","en","islamist",2012-09-05,169
"24930","en","jihad",2012-09-05,1828
"24944","en","nationalism",2012-09-05,3255
"24941","en","nigeria",2012-09-05,8061
"24915","en","nuclear",2012-09-05,161
"24914","en","nuclear_enrichment",2012-09-05,10
"2497","en","pakistan",2012-09-05,13014
"24928","en","palestine_liberation_front",2012-09-05,39
"24938","en","pirates",2012-09-05,420
"24927","en","plo",2012-09-05,182
"24942","en","political_radicalism",2012-09-05,210
"24945","en","recruitment",2012-09-05,2327
"24940","en","somalia",2012-09-05,5382
"24933","en","suicide_attack",2012-09-05,487
"24932","en","suicide_bomber",2012-09-05,61
"24931","en","taliban",2012-09-05,3894
"24926","en","tamil_tigers",2012-09-05,80
"24936","en","tehrik-i-taliban_pakistan",2012-09-05,330
"2492","en","terror",2012-09-05,173
"2491","en","terrorism",2012-09-05,2934
"24912","en","weapons-grade",2012-09-05,84
"24937","en","yemen",2012-09-05,3814
"25020","en","abu_sayyaf",2012-09-06,421
"2505","en","afghanistan",2012-09-06,7655
"2508","en","agro",2012-09-06,51
"250","en","al-qaeda",2012-09-06,4872
"25034","en","al-qaeda_in_the_arabian_peninsula",2012-09-06,188
"25035","en","al-qaeda_in_the_islamic_maghreb",2012-09-06,171
"25043","en","al-shabaab",2012-09-06,550
"25018","en","ammonium_nitrate",2012-09-06,1481
"2503","en","attack",2012-09-06,147
"25017","en","biological_weapon",2012-09-06,109
"25029","en","car_bomb",2012-09-06,226
"25016","en","chemical_weapon",2012-09-06,418
"25011","en","conventional_weapon",2012-09-06,65
"25013","en","dirty_bomb",2012-09-06,353
"25010","en","eco-terrorism",2012-09-06,239
"2509","en","environmental_terrorism",2012-09-06,33
"25024","en","euskadi_ta_askatasuna",2012-09-06,58
"25039","en","extremism",2012-09-06,328
"25022","en","farc",2012-09-06,445
"25046","en","fundamentalism",2012-09-06,994
"25021","en","hamas",2012-09-06,1892
"25025","en","hezbollah",2012-09-06,1936
"25019","en","improvised_explosive_device",2012-09-06,1323
"2506","en","iran",2012-09-06,8592
"2504","en","iraq",2012-09-06,5201
"25023","en","irish_republican_army",2012-09-06,2710
"25047","en","islamist",2012-09-06,155
"25030","en","jihad",2012-09-06,1984
"25044","en","nationalism",2012-09-06,3240
"25041","en","nigeria",2012-09-06,8026
"25015","en","nuclear",2012-09-06,215
"25014","en","nuclear_enrichment",2012-09-06,5
"2507","en","pakistan",2012-09-06,12918
"25028","en","palestine_liberation_front",2012-09-06,89
"25038","en","pirates",2012-09-06,380
"25027","en","plo",2012-09-06,228
"25042","en","political_radicalism",2012-09-06,246
"25045","en","recruitment",2012-09-06,2191
"25040","en","somalia",2012-09-06,5256
"25033","en","suicide_attack",2012-09-06,502
"25032","en","suicide_bomber",2012-09-06,73
"25031","en","taliban",2012-09-06,3810
"25026","en","tamil_tigers",2012-09-06,84
"25036","en","tehrik-i-taliban_pakistan",2012-09-06,359
"2502","en","terror",2012-09-06,173
"2501","en","terrorism",2012-09-06,3273
"25012","en","weapons-grade",2012-09-06,77
"25037","en","yemen",2012-09-06,4034
"25124","en","abu_sayyaf",2012-09-07,394
"2519","en","afghanistan",2012-09-07,7846
"25112","en","agro",2012-09-07,44
"251","en","al-qaeda",2012-09-07,5080
"25147","en","al-qaeda_in_the_arabian_peninsula",2012-09-07,194
"25149","en","al-qaeda_in_the_islamic_maghreb",2012-09-07,153
"25165","en","al-shabaab",2012-09-07,638
"25122","en","ammonium_nitrate",2012-09-07,1314
"2515","en","attack",2012-09-07,189
"25121","en","biological_weapon",2012-09-07,128
"25137","en","car_bomb",2012-09-07,208
"25120","en","chemical_weapon",2012-09-07,431
"25115","en","conventional_weapon",2012-09-07,65
"25117","en","dirty_bomb",2012-09-07,323
"25114","en","eco-terrorism",2012-09-07,262
"25113","en","environmental_terrorism",2012-09-07,11
"25128","en","euskadi_ta_askatasuna",2012-09-07,45
"25157","en","extremism",2012-09-07,333
"25126","en","farc",2012-09-07,326
"25171","en","fundamentalism",2012-09-07,793
"25125","en","hamas",2012-09-07,1506
"25129","en","hezbollah",2012-09-07,1833
"25123","en","improvised_explosive_device",2012-09-07,1234
"25110","en","iran",2012-09-07,9852
"2517","en","iraq",2012-09-07,4967
"25127","en","irish_republican_army",2012-09-07,2628
"25173","en","islamist",2012-09-07,134
"25139","en","jihad",2012-09-07,1847
